,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
673,0.14187097549438477,0.02270350159200393,0.00774998664855957,0.006851488633319772,9,sqrt,1,2,100,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7222222222222222,0.7619047619047619,0.8095238095238095,0.7380952380952381,0.7142857142857143,74.92063492063492,0.0342651319760681,131
674,0.1507819652557373,0.013284884299997336,0.011505031585693359,0.006601259279163183,9,sqrt,1,2,115,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 115}",0.7380952380952381,0.7777777777777778,0.7936507936507936,0.7301587301587301,0.7222222222222222,75.23809523809524,0.028127055788364042,87
675,0.2042607307434082,0.016903349247798235,0.009378004074096679,0.0076571141300487665,9,sqrt,1,2,130,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 130}",0.746031746031746,0.7698412698412699,0.8015873015873016,0.7222222222222222,0.746031746031746,75.71428571428571,0.02684370559569488,33
676,0.10489497184753419,0.0059139693945882464,0.011333942413330078,0.006109606246492216,9,sqrt,1,3,90,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 90}",0.753968253968254,0.7777777777777778,0.7857142857142857,0.6984126984126984,0.746031746031746,75.23809523809524,0.030696951755259876,87
677,0.10899477005004883,0.004207167306973554,0.003124570846557617,0.006249141693115234,9,sqrt,1,3,100,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100}",0.746031746031746,0.7698412698412699,0.7857142857142857,0.7142857142857143,0.7222222222222222,74.76190476190476,0.02721655269759087,155
678,0.12500014305114746,2.9518338437089173e-05,0.0,0.0,9,sqrt,1,3,115,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 115}",0.7301587301587301,0.7698412698412699,0.8015873015873016,0.7301587301587301,0.7222222222222222,75.07936507936508,0.030366867412236525,104
679,0.13663911819458008,0.008024311569480795,0.006250762939453125,0.0076555902815498315,9,sqrt,1,3,130,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 130}",0.746031746031746,0.7777777777777778,0.8095238095238095,0.7222222222222222,0.7380952380952381,75.87301587301587,0.03118552810220397,23
680,0.09374146461486817,2.7074946530491617e-06,0.003122425079345703,0.006244850158691406,9,sqrt,1,4,90,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 90}",0.746031746031746,0.7619047619047619,0.8174603174603174,0.7063492063492064,0.7301587301587301,75.23809523809524,0.03736064220933275,87
681,0.0999830722808838,0.0103596532761385,0.006252765655517578,0.00765804304865129,9,sqrt,1,4,100,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.7619047619047619,0.753968253968254,0.8015873015873016,0.746031746031746,0.7142857142857143,75.55555555555556,0.028127055788364053,50
682,0.11808462142944336,0.006118585373376331,0.006249332427978515,0.0076538378422731914,9,sqrt,1,4,115,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 115}",0.753968253968254,0.7301587301587301,0.7857142857142857,0.7301587301587301,0.7380952380952381,74.76190476190476,0.020937945965512572,155
683,0.13235645294189452,0.009157972754220992,0.009374332427978516,0.007654110391272512,9,sqrt,1,4,130,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 130}",0.7698412698412699,0.7698412698412699,0.8174603174603174,0.746031746031746,0.7301587301587301,76.66666666666667,0.029525516250378216,2
684,0.08588624000549316,0.006987570967894835,0.009374094009399415,0.0076539157084648144,9,sqrt,2,2,90,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 90}",0.7619047619047619,0.7619047619047619,0.7936507936507936,0.7380952380952381,0.7222222222222222,75.55555555555556,0.024281045302822764,50
