,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
155,0.006248760223388672,0.007653141862517239,0.006236076354980469,0.007637637834902125,1,3,auto,rbf,0.01,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'tol': 0.01}",0.5634920634920635,0.6507936507936508,0.6349206349206349,0.626984126984127,0.6507936507936508,62.53968253968254,0.03229680944345366,219
156,0.012511539459228515,0.006255824527683804,0.0,0.0,1,3,auto,sigmoid,0.001,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.001}",0.5476190476190477,0.5952380952380952,0.6349206349206349,0.5873015873015873,0.5555555555555556,58.41269841269842,0.03118552810220394,265
157,0.006249475479125977,0.007654013205703924,0.0031094074249267576,0.006218814849853514,1,3,auto,sigmoid,0.01,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.01}",0.5476190476190477,0.6031746031746031,0.6349206349206349,0.5873015873015873,0.5555555555555556,58.57142857142858,0.0319043670511774,261
158,0.009389114379882813,0.007666253446691056,0.0,0.0,1,3,auto,poly,0.001,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.001}",0.3888888888888889,0.5158730158730159,0.42063492063492064,0.5396825396825397,0.4365079365079365,46.03174603174603,0.05766953055423794,287
159,0.0031230926513671877,0.006246185302734375,0.006249094009399414,0.007653547131537218,1,3,auto,poly,0.01,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.01}",0.38095238095238093,0.5158730158730159,0.42063492063492064,0.5476190476190477,0.4365079365079365,46.03174603174603,0.06188440853846964,287
160,0.006249284744262696,0.007653781419283516,0.0,0.0,1,4,scale,linear,0.001,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.001}",0.626984126984127,0.7142857142857143,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.03174603174602,0.02944005871585938,165
161,0.0031254768371582033,0.006250953674316407,0.0031244754791259766,0.006248950958251953,1,4,scale,linear,0.01,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.01}",0.626984126984127,0.7222222222222222,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.19047619047619,0.03237472707043037,151
162,0.009519529342651368,0.007775830486097634,0.0,0.0,1,4,scale,rbf,0.001,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.001}",0.7142857142857143,0.746031746031746,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.11111111111113,0.028659476325821883,87
163,0.009375572204589844,0.00765512350619589,0.003125286102294922,0.006250572204589844,1,4,scale,rbf,0.01,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.01}",0.7142857142857143,0.753968253968254,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.26984126984128,0.030696951755259858,83
164,0.00937347412109375,0.0076534135141405205,0.00624690055847168,0.0076508600455458195,1,4,scale,sigmoid,0.001,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.001}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.2619047619047619,0.3333333333333333,29.841269841269835,0.040343698498853435,353
